sku_interno,descripcion_corta,marca,precio_costo,precio_venta,moneda,cantidad_stock,fotos_extra,video_url,tema,etiquetas,descripcion_seria,descripcion_marciana,alto_cm,largo_cm,ancho_cm,peso_g,pais_origen,status,last_ingest_at,last_ml_sync_at,last_ai_sync_at
PLA-DOH-LAT-ROS,Hasbro Play Doh Sand Lata Individual de 170 Gramos verde,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-LAT-ROS,Hasbro Play Doh Sand Lata Individual de 170 Gramos azul,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JUE-MES-MLY-BYM,Monopoly Juego De Mesa Edicion Especial Hasbro,Hasbro,,,MXN,5.0,,nan,Juguete,nan,,,,,,,nan,,,,
NER-AVE-LAN-IRM,Marvel Nerf Mech Strike Iron Man Guante Lanza Dardos,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
NER-LAN-DIN-TRI,Nerf DinoSquad Tricera LanzadorBlast 12 Dardos,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
NER-DIN-BLA-STE,Nerf Pistola Dino Squad Stego Smash,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-SPI-LZT,Hasbro Marvel Súper Lanzatelarañas SpiderMan,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Jenga Clasico Juego De Mesa De Madera Hasbro Gaming,Hasbro,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
TRA-FIG-RBA-BUM,Hasbro Transformers Figura Rescue Bots Academy Bumblebee,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
TMK-MAR-PEQ-THO,Figura De Accion Marvel Avengers Comic Clasico Thor,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-BAB-CHA-RUB,Baby Alive Splash and Snuggle Bebe Chapoteos y Abrazos Rubia,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-COM-PIZ,Play Doh Comidas Favoritas Masa Hasbro taco time,Hasbro,,,MXN,8.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-COM-PIZ,Play Doh Comidas Favoritas Masa Hasbro Pizza,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-AVE-BYF-CAB,Hasbro Figura Marvel Avengers Flexor TASKMASTER,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
NER-DIN-SQU-DSA,Super Soaker Dinosquad Dino Soak Lanzador De Agua,Hasbro,,,MXN,8.0,,nan,Juguete,nan,,,,,,,nan,,,,
FIG-AVE-PFX-HOM,Figura Avengers Endgame Titan Hero Power Serie Superheroe Spider Man Hombre Araña,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-TIT-HER-SIS,Marvel Avengers Titan Hero Series Hasbro SpiderMan Traje Negro Dorado,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MUN-MLP-SSC,Muñeca Hasbro My Little Pony Sunny Starscout Canta Y Patina,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MLP-PPE,Hasbro Figura My Little Pony Amigos Princesa Petals,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MLP-PPE,Hasbro Figura My Little Pony Amigos Hitch,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MLP-PPE,Hasbro Figura My Little Pony Amigos Zipp storm,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MLP-MMF-IZZ,Hasbro My Little Pony Movie Mega Friends 20 cm Sunny Starscou,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MLP-MMF-IZZ,Hasbro My Little Pony Movie Mega Friends 20 cm Izzi Moonbow,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MLP-MMF-IZZ,Hasbro My Little Pony Movie Mega Friends 20 cm Pony Princesa petals,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-FIG-3E1-SPI,Hasbro Marvel Spider Man 3 en 1,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-STA-SNA-GRO,Star Wars Galactic Snackin Grogu,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MAV-MSH,Hasbro Figura Marvel Avengers Mech Strike Hulk Con Increíble Armadura,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-BAB-HEL-SOL,Hasbro Baby Alive Heladito bajo el sol Cabello rubio,Hasbro,,,MXN,4.0,,nan,Juguete,nan,,,,,,,nan,,,,
PON-CAS-LUC-AVE,My Little Pony Castillo Luces Y Aventuras Hasbro,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-DCR-VOL,Play Doh Dino Crew Juguete Interactivo Masa Hasbro Volcan De Slime Con Dinosaurios,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-SFL-AMA,Hasbro Slime Frathery Fluff Suave Y Esponjoso Amarillo,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-SFL-AMA,Hasbro Slime Frathery Fluff Suave Y Esponjoso Azul,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-TIT-HER-TDE,Thor Devastador Titan Hero Series Thor Love And Thunder Marvel,Hasbro,,,MXN,8.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-BAB-SPA-UNI,Baby Alive Muñeca Baby Día de Spa Unicornio Rubia,Hasbro,,,MXN,4.0,,nan,Juguete,nan,,,,,,,nan,,,,
STA-VEH-MFL-JAT,Hasbro Star Wars Flota De La Misión Caza Estelar Jedi Ahsoka Tano Delta7,Hasbro,,,MXN,4.0,,nan,Juguete,nan,,,,,,,nan,,,,
SPI-TIT-HER-MSV,Spider Man Multiverso Marvel Figura Hasbro Miles Morales,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-LEG-BKP-NAK,Pantera Negra Marvel Legends Figuras de Acción Nakia,Hasbro,,,MXN,6.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-LEG-BKP-SHU,Pantera Negra Marvel Legends Figuras de acción Shuri,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
PON-NGE-RAD-MMU,My Little Pony Musical Mane Melody,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAB-MUN-TRA-EOP,Hasbro Transformers Muñeco Electrónico Optimus Primal,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-PRI-CRE-RUB,Baby Alive Princesa Muñeca Crece De Verdad +75 Frases,Hasbro,,,MXN,5.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-STA-WRI-GRO,Baby Yoda Con Nave Star Wars Juguete Sonido Y Movimiento,Hasbro,,,MXN,9.0,,nan,Juguete,nan,,,,,,,nan,,,,
STA-ANI-INT-LOL,Star Wars Nave Luz Sonido Y Movimiento Juguete Interactivo,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
STA-FIG-BLA-OBI,Figura Jedi Errante de Star Wars Black Series ObiWan Kenobi,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-DOH-EST-8MA,Hasbro Play Doh Set Estuche De Creatividad Con 8 Masas Moldeables,Hasbro,,,MXN,5.0,,nan,Juguete,nan,,,,,,,nan,,,,
STA-LIG-SAB-AHS,Hasbro Sable De Luz Star Wars Lightsaber SQUAD AHSOKA,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
TRA-MAS-FIG-BUM,Hasbro Super Mascara Convertible En Juguete Transformers 2 En 1 Bumblebee,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-STA-BLS-DDM,Hasbro Star Wars Black Series Din Djarin Morak,Hasbro,,,MXN,6.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-BAB-STA-SKY,Baby Alive Star Besties Muñeca Y Accesorios Hasbro,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
STA-FIG-HAS-OWK,Hasbro Star Wars Figura Interactiva ObiWan Kenobi,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MAR-IGR,Hasbro Marvel Guardianes De La Galaxia Figura Groove N Grow Groot,Hasbro,,,MXN,7.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-EHR-ROG,Hasbro Marvel Epic Hero Series XMEN 97 Rogue,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-MLP-MZS,Hasbro Figura My Little Pony Multicolor Zipp Storm,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
SPI-AMA-FNS-SAE,Hasbro Marvel Spidey And Friends Aerodeslizado,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-IND-FRC-SHR,Hasbro Indiana Jones y el Templo Maldito Figura Retro Collection Short Round,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-THR-ADA,Hasbro Titan Hero Series Marvel Guardianes de la Galaxia Vol 3 Figura Adam Warlock,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-GG3-STA,Hasbro Marvel Guardianes de la Galaxia Vol 3 Titan Hero Series StarLord,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-EHR-MAN,Hasbro Epic Hero Series Marvel Guardianes de la Galaxia Vol 3 Mantis con Armas,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-MAR-THS-HUD,Hasbro Figura Marvel Titan Hero Series Avengers Hulk Deluxe,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAR-TIT-AVE-CAP,Figura de acción Capitán América 30cm Titan Hero Series Hasbro,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-MOT-REP-PIZ,Hasbro PlayDoh Moto Repartidora de Pizzas,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HAS-FIG-TRA-OPO,Hasbro Figura Interactiva Transformers One Flip Optimus Prime,Hasbro,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
BAB-HAR-HUG-GYJ,Baby Alive Harper Hugs Gatea Y Juega,Hasbro,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-PRI-MFD-BEL,Jakks Disney Princesa My First Bella Vestido 35cm,Jakks Pacific,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-MUN-LIV-ARI,Jakks Disney La Sirenita Live Action Muñeca 38 Cm Ariel,Jakks Pacific,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-MUN-ARI-LIV,Jakks Muñeca Ariel La Sirenita Disney Live Action,Jakks Pacific,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-DIS-WIS-ASH,Jakks Disney Muñeca Interactiva Canta Wish Asha Con Valentino 35 cm,Jakks Pacific,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-FIG-SOR-LLA,Jakks Figura Miniatura Llama Sorpresa Serie 1,Jakks Pacific,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-FIG-SOP-MAR,Jakks Super Mario Bros Nintendo Figura Interactiva Con Sonido,Jakks Pacific,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-PEL-SMA-LUI,Jakks Nintendo Super Mario Figura Luigi 13 Pulgadas,Jakks Pacific,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-PEL-SMA-MAR,Jakks Nintendo Super Figura Mario 13 Pulgadas,Jakks Pacific,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-VEH-SMA-PEA,Jakks Super Mario Bros Pelicula Figura Vehiculo Mario,Jakks Pacific,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-VEH-SMA-PEA,Jakks Super Mario Bros Pelicula Figura Vehiculo Koope Troopa,Jakks Pacific,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-FIG-MIB-CAT,Jakks Mini Bloque Amarillo Con Figura De Cat Mario 1.25 Pulgas,Jakks Pacific,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-FIG-MIB-GOO,Jakks Mini Bloque Amarillo Con Figura De Goomba 1.25 Pulgadas,Jakks Pacific,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-MAR-EST-DKO,Jakks Pacific The Super Mario Bros Movie Estadio Donkey Kong,Jakks Pacific,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAK-MAR-ISL-BOW,Jakks Pacific The Super Mario Bros Movie Castillo de Bowser en la Isla,Jakks Pacific,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
PLA-MOB-PFR-LUC,Playmobil PlaymoFriends Figura con accesorios Luchadora,Jakks Pacific,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Jazwares Pokebola Con Figura Clip And Go HORSEA Y LITWICK,Jazwares,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAZ-FIG-POK-PKS,Pokemon Select Figures Kanto Pikachu 4 Pulgadas,Jazwares,,,MXN,20.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAZ-POK-BAL-PIC,Jazwares Pokebola Con Figura Clip And Go MAGBY,Jazwares,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JAZ-POK-BAL-PIC,Jazwares Pokebola Con Figura Clip And Go TREECKO,Jazwares,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Jazwares Pokebola Con Figura Clip And Go BULBASAUR,Jazwares,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Jazwares Pokebola Con Figura Clip And Go QUAXLY,Jazwares,,,MXN,4.0,,nan,Juguete,nan,,,,,,,nan,,,,
POK-FIG-BAT-VAP,Jazwares Pokebola Con Figura Clip And Go ROSELIA Y PAWNEARD,Jazwares,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
POK-FIG-BAT-VAP,Jazwares Pokebola Con Figura Clip And Go PIKACHU Y GOOMY,Jazwares,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
POK-SEL-CHI-PYS,Pokemon Select Figuras De Coleccion Pokedex GROWLITHE,Jazwares,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
LLV-VAR-HAP-HER,Llavero Harry Potter Varita Magica Hermione,Just Toys,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
KIN-SAN-FFT-SOR,Kinetic Sand Tubos de Confetti,Kinetic Sand,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
KOT-ART-MHA-SH2,Kotobukiya Art FxJ My Hero Academia Shoto Todoroki Versión 2,Kotobukiya,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
KOT-FIG-STA-MYG,Kotobukiya ARTFX The Mandalorian Mando y Grogu con Armadura Beskar Escala 110,Kotobukiya,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MIN-LOL-SP1-MFA,Mga Entertainment LOL Surprise Mini Family Series 1,L.O.L. Surprise,,,MXN,9.0,,nan,Juguete,nan,,,,,,,nan,,,,
MIN-LOL-MOV-GRO,Lol Surprise Muñeca Sorpresa Con Accesorios Mga,L.O.L. Surprise,,,MXN,19.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-TP2-PYR,Lol Surprise Muñeca Mini Opp Tot Pet Serie 2 Blonde Gato Banco Con Peliroja,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-TP2-PYR,Lol Surprise Muñeca Mini Opp Tot Pet Serie 2 Blonde Perrito Rubio Con Morena Castaña,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-TP2-PYR,Lol Surprise Muñeca Mini Opp Tot Pet Serie 2 Blonde Perrito Cafe Con Pelinegra,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-TP2-PYR,Lol Surprise Muñeca Mini Opp Tot Pet Serie 2 Blonde Perrito Cafe Con Rubia,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-MOO-ROC,Lol Surprise Muñeca Mid Opp Omg pink Chick,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-MOO-ROC,Lol Surprise Muñeca Mid Opp Omg UPTOWN GIRL,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-SFD-PAV,Lol Surprise Omg Swim Fashion Doll Paradise Vip,L.O.L. Surprise,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-LOL-SFD-PAV,Lol Surprise Omg Swim Fashion Doll SPEEDSTER,L.O.L. Surprise,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Lego R2D2,Lego,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-STA-PLU-BFC,Mattel Star Wars Figura Boba Fett,Mattel,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-GLA-MUN,Set de Juego Barbie Estate Casa Glam con Muñeca,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-MEG-POK-PBS,Mattel Set De Mega Pokemon Pikachu Chapoteo En La Playa,Mattel,,,MXN,4.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-MEG-POK-PBS,Set De Mega Pokemon Pikachu Chapoteo En La Playa,Mattel,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-MEG-POK-BFF,Mattel Mega Construccion Pokemon Bulbasaur Diversion En El Bosque,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-WHE-MAT-CIT,Pista de Juguete Hot Wheels Garage con 4 niveles,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
FIG-JUR-RST-TRN,Jurassic World Roar Strikers Triceratops Naranja,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JUR-UNC-POP-DIL,Jurassic World Dominion Uncaged Pop Ups Dilophosaurus,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
BAR-MUN-CHE-LVF,Barbie Chelsea and Friends House Vestido de Flores,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
BAR-MUN-CHE-MVM,Barbie Chelsea and Friends House Maria / Vestido de Mariposas,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-PEL-BUZ-03A,Mattel Disney Figura Buzz Lightyear 16cm XL03 Buzz Traje blanco y naranja,Mattel,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-PEL-BUZ-03A,Mattel Disney Figura Buzz Lightyear 16cm XL03 Buzz Traje Azul,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-PEL-BUZ-03A,Mattel Disney Figura Buzz Lightyear 16cm XL03 Buzz Traje blanco,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-PEL-BUZ-03A,Mattel Disney Figura Buzz Lightyear 16cm XL03 Buzz Traje blanco y verde,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-MON-HIG-FYW,Mattel Monster High Frankie Stein G3 Reboot con Watzie 2022,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
DIS-PAC-DEF-BYI,Buzz Lightyear Pack Defensa Guardian Espacial Disney Mattel,Mattel,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,Dinosaurios Jurassic World Park Set Excavacion,Mattel,,,MXN,5.0,,nan,Juguete,nan,,,,,,,nan,,,,
FIG-DIS-BUZ-JPK,Disney Pixar Figura Interactiva Buzz Lightyear Jetpack con Propulsion Mattel,Mattel,,,MXN,6.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-NDS-SDO,Mattel Barbie Muñeca Edición Especial Ndss Con Síndrome De Down,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
POL-BOL-2N1-PER,Mattel Polly Pocket Miniatura Fiesta De Cumpleaños Perrito Azul,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
POL-BOL-2N1-UNF,Mattel Polly Pocket Miniatura Piscina Flotador Unicornio Rosa,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
JUR-MAT-2E1-TYA,Mattel Jurassic W 2 En 1 Tyrannosaurus Rex Cafe y Ankylosaurus,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
DIS-SET-SHI-BTP,Mattel Disney Princesas Fiesta Del Te Con Bella,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-MUN-DIS-PR7,Muñeca de Colección Mattel Disney Princesa Kit 7 Princesas Vestidos Centellantes,Mattel,,,MXN,0.0,,nan,Juguete,nan,,,,,,,nan,,,,
DIS-3PA-SHI-ATR,Mattel Paquete De Princesas Disney Ariel Tiana Y Rapunzel,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-DIS-LSR-AYE,Mattel Disney La Sirenita Figuras 2 Pack Ariel y Eric,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
DIS-SET-SHI-RTO,Mattel Princesa Disney Torre de Rapunzel,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-MON-BAM-LBB,Mattel Monster High Lagoona Blue Baile Monstruoso,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-WHE-SYS-TNA,Mattel Hot Wheels Skate Tony Hawk Tenis Blancos Y Rojos 4 Pack,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-WHE-SYS-PSK,Mattel Hot Wheels Skate Tony Hawk Parque De Patinaje Stadium,Mattel,,,MXN,9.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-MAR-XME-WOL,Mattel Juguete Interactivo Marvel Wolverine XMen 97 Con Frases,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-DIS-WIS-WOR,Mattel Disney Wish Woodland Animals Of Rosas Calendario De Adviento,Mattel,,,MXN,10.0,,nan,Juguete,nan,,,,,,,nan,,,,
BAR-COL-REV-CAR,Barbie Color Reveal Muñeca De Coleccion 2024 Colores Arcoiris,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MUN-BAR-SIR-NPE,Barbie Dreamtopia Sirena Magica Muñeca Mattel Sirena Cola Naranja Peach,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-MON-TRU-BUR,Hot Wheels Monster Truck Camion De Metal RHINOMITE,Mattel,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-MON-TRU-BUR,Hot Wheels Monster Truck Camion De Metal Monstruo MOTOSAURUS,Mattel,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-MON-TRU-DVB,Hot Wheels Monster Truck Paquete 2 Camiones Mattel TOTALED VS CRATE DANGER,Mattel,,,MXN,7.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-MON-TRU-DVB,Hot Wheels Monster Truck Paquete 2 Camiones Mattel HOTWEILER VS SCRATCH ATTACK,Mattel,,,MXN,8.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-MON-TRU-DVB,Hot Wheels Monster Truck Paquete 2 Camiones Mattel POISON VS RODGER,Mattel,,,MXN,6.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-PLA-BAR,Mattel Barbie Muñeca Un Día En La Playa De Ensueño Ken,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-PLA-BAR,Mattel Barbie Muñeca Un Día En La Playa De Ensueño Barbie Traje Naranja,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-PLA-BAR,Mattel Barbie Muñeca Un Día En La Playa De Ensueño Barbie Traje Rosa,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MAT-BAR-PLA-BAR,Mattel Barbie Muñeca Un Día En La Playa De Ensueño Barbie Traje azul,Mattel,,,MXN,2.0,,nan,Juguete,nan,,,,,,,nan,,,,
HOT-WHE-MAR-MTR,Hot Wheels Marvel Premium Medic Traving,Mattel,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-DEM-ZE5,Mcfarlane Demon Slayer Zenitsu Agatsuma Respiracion Del Rayo 5in,McFarlane Toys,,,MXN,10.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-DEM-TDR,McFarlane Demon Slayer Tanjiro Fig Decima Forma Dragon de Agua,McFarlane Toys,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-DEM-T12,McFarlane Estatua Demon Slayer Tanjiro Kamado 12 Pulgadas,McFarlane Toys,,,MXN,8.0,,nan,Juguete,nan,,,,,,,nan,,,,
DDC-MUL-MCF-BAL,Dc Comics Multiverse Mcfarlane The Flash / Barry Allen /Serie de Televisión,McFarlane Toys,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-DCC-BAT-TWB,Dos Caras Batman Reborn Dc Comic Multiverse Figura Mcfarlane,McFarlane Toys,,,MXN,7.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-DCC-FLA-GSF,Figura de colección 7 The Flash The Flash Movie Variante Speed Force (Gold Label),McFarlane Toys,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-DCM-ANT,McFarlane DC Multiverse Figura Coleccionable AntiMonitor,McFarlane Toys,,,MXN,1.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-SUP-VSS,Mcfarlane Figura Coleccionable Superman Vs Superman Tierra 3 DC Comics Multiverso,McFarlane Toys,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
MCF-FIG-AQU-ATS,McFarlane Figura de Accion DC Aquaman y El Reino Perdido Aquaman Traje De Sigilo 7 Pulgadas,McFarlane Toys,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
nan,AQUAMAN LOST KINGDOM,McFarlane Toys,,,MXN,3.0,,nan,Juguete,nan,,,,,,,nan,,,,
